https://data.ornldaac.earthdata.nasa.gov/protected/gedi/GEDI_L4A_AGB_Density_V2_1/data/GEDI04_A_2020173140010_O08638_03_T03598_02_002_02_V002.h5,284.313898,"MULTIPOLYGON (((-75.1920547 51.7613411, -69.211647 51.6143723, -63.3217163 51.1177483, -57.601284 50.3096924, -52.1058388 49.2045593, -46.897377 47.8290062, -41.9919281 46.2072334, -37.4041748 44.3682899, -33.1173058 42.3336258, -29.1276073 40.1319695, -25.4118061 37.7849159, -21.9431381 35.3104286, -18.700304 32.7286797, -15.6152906 30.0938396, -12.7444162 27.338522, -10.0291939 24.5202293, -7.4351912 21.6403103, -4.9566441 18.7148819, -2.570076 15.7509604, -0.261292 12.7539253, 1.988658 9.7330856, 4.1911988 6.6967139, 6.3699269 3.6432819, 8.5271883 0.585112, 8.8795452 0.085257, 8.9207087 0.114273, 8.5683699 0.614104, 6.4111099 3.6723881, 4.232471 6.725975, 2.030035 9.762639, -0.219763 12.7838564, -2.528398 15.7814159, -4.9147768 18.7459335, -7.3931608 21.6720963, -9.9869804 24.5528126, -12.7020988 27.3720436, -15.573535 30.128933, -18.658144 32.7644424, -21.9013233 35.347477, -25.3706169 37.823349, -29.0874176 40.1718788, -33.0786018 42.3750763, -37.3675613 44.4113235, -41.9581299 46.2518387, -46.8672295 47.8751259, -52.0802422 49.2520638, -57.5811462 50.358387, -63.3077888 51.167347, -69.2051163 51.6645699, -75.1921616 51.8117027, -75.1920547 51.7613411)))"
https://data.ornldaac.earthdata.nasa.gov/protected/gedi/GEDI_L4A_AGB_Density_V2_1/data/GEDI04_A_2022065012609_O18287_02_T10357_02_003_01_V002.h5,232.206543,"MULTIPOLYGON (((-63.7340088 -0.320454, -61.5800858 2.7355919, -59.4156952 5.789331, -45.5888901 23.3956432, -42.9441223 26.1981735, -40.1395187 28.9755745, -37.1696892 31.6782932, -34.0116501 34.2940865, -30.6399021 36.8071289, -27.0309811 39.2032356, -23.1591702 41.4623718, -19.0017719 43.5588951, -14.5429153 45.4759445, -9.7726402 47.1845703, -4.69347 48.6595039, 0.677207 49.8753052, 6.29989 50.8035736, 12.1210051 51.4272614, 18.0653801 51.7289772, 19.6596642 51.7541084, 19.6804943 51.8402748, 18.0827541 51.8154144, 12.1261616 51.5142708, 6.2933869 50.8907356, 0.659857 49.9612732, -4.720274 48.7449188, -9.8075256 47.2684898, -14.5844526 45.557663, -19.0485573 43.639164, -23.2097511 41.5395393, -27.0846367 39.2785835, -30.6965714 36.8823051, -34.0695038 34.3664932, -37.2286835 31.7490501, -40.1988487 29.044178, -43.0039063 26.2652473, -45.6268082 23.4241238, -59.4765968 5.8517842, -61.6427383 2.8001111, -63.7945404 -0.258526, -63.7340088 -0.320454)))"
https://data.ornldaac.earthdata.nasa.gov/protected/gedi/GEDI_L4A_AGB_Density_V2_1/data/GEDI04_A_2023013205517_O23154_02_T09653_02_003_01_V002.h5,234.770389,"MULTIPOLYGON (((-59.8872032 -0.156693, -57.7305794 2.902674, -55.5605049 5.9564142, -42.5949821 22.5715466, -39.9901161 25.3879128, -37.2258224 28.1871796, -34.30299 30.9153557, -31.198 33.5598145, -27.8866596 36.1067467, -24.3437366 38.5395126, -20.544508 40.8402061, -16.4656868 42.9876671, -12.0888052 44.9596825, -7.4026151 46.7306137, -2.402355 48.2756844, 2.890275 49.5650063, 8.4526453 50.576519, 14.2279024 51.2863731, 20.1495838 51.6785851, 23.8382263 51.7571869, 23.8617802 51.8428535, 20.1632862 51.7653732, 14.2294922 51.3735504, 8.4427814 50.6632042, 2.8699939 49.651104, -2.4342239 48.3595276, -7.4395981 46.813839, -12.13202 45.0409393, -16.5137615 43.0670967, -20.5963478 40.9176407, -24.3984051 38.6149597, -27.9433556 36.1803017, -31.2561207 33.6315765, -34.3620758 30.9854565, -37.2855225 28.2557583, -40.050251 25.4550438, -42.6328354 22.5998383, -55.6208038 6.0181332, -57.7906837 2.9643719, -59.9463348 -0.094418, -59.8872032 -0.156693)))"
https://data.ornldaac.earthdata.nasa.gov/protected/gedi/GEDI_L4A_AGB_Density_V2_1/data/GEDI04_A_2021165162250_O14189_03_T07714_02_002_02_V002.h5,293.624745,"MULTIPOLYGON (((-76.127861 51.7584648, -70.1442413 51.6258926, -64.2409973 51.1678314, -58.4991341 50.3927307, -52.9841766 49.3228073, -47.744854 47.9760513, -42.8070259 46.3820038, -38.1817284 44.5651665, -33.8648415 42.5541306, -29.8436241 40.3708534, -26.0974617 38.0383568, -22.6035786 35.5774345, -19.3357372 33.0079002, -16.2698879 30.3431892, -13.3812532 27.5977459, -10.6475058 24.7837868, -8.0462723 21.9120808, -5.5581632 18.9921093, -3.1644709 16.0318432, -0.848316 13.0393009, 1.406675 10.021287, 3.6146269 6.9844031, 5.7914681 3.934989, 7.9500041 0.878412, 8.3086586 0.3691, 8.3856888 0.409709, 8.0270166 0.919034, 5.867909 3.9753671, 3.6918571 7.0254531, 1.484 10.0629387, -0.770391 13.0815458, -3.0863619 16.0748062, -5.4791112 19.0363407, -7.9665608 21.9576206, -10.5670929 24.8308468, -13.3001432 27.6465778, -16.1881886 30.3939991, -19.2536087 33.0609398, -22.5213375 35.6329155, -26.0153637 38.0965195, -29.7623005 40.4319153, -33.7850761 42.6182861, -38.1048393 44.6324501, -42.733654 46.4524689, -47.6763725 48.0500526, -52.922493 49.3999596, -58.4457054 50.4728394, -64.1976471 51.2501984, -70.1118698 51.7105026, -76.1069031 51.8445129, -76.127861 51.7584648)))"
https://data.ornldaac.earthdata.nasa.gov/protected/gedi/GEDI_L4A_AGB_Density_V2_1/data/GEDI04_A_2021178044636_O14383_02_T09653_02_002_02_V002.h5,245.016549,"MULTIPOLYGON (((-59.8835182 -0.151556, -57.7287521 2.904815, -55.5604362 5.9560032, -42.5723915 22.5965424, -39.9539871 25.4255581, -37.1880455 28.2238598, -34.2628021 30.950861, -31.1552048 33.5943985, -27.8412628 36.1394844, -24.2955513 38.5705376, -20.492485 40.8693695, -16.4096603 43.0148659, -12.0284529 44.9843216, -7.3376212 46.7526283, -2.3340459 48.2938957, 2.9666791 49.5811386, 8.5327063 50.5885086, 14.3135576 51.2946014, 20.2390518 51.6816673, 23.8283367 51.7567635, 23.8496971 51.8429718, 20.2529755 51.7684326, 14.3153391 51.3817596, 8.5230026 50.6753998, 2.9462769 49.666954, -2.3632829 48.378746, -7.3732491 46.8358002, -12.0715427 45.065773, -16.4577465 43.0942993, -20.543644 40.9463501, -24.350172 38.6461143, -27.8977489 36.2128258, -31.2136574 33.6660156, -34.3219261 31.0211372, -37.2478104 28.2926331, -40.0140915 25.4927177, -42.6102486 22.6248398, -55.6206284 6.018497, -57.7889023 2.9671171, -59.9436913 -0.089264, -59.8835182 -0.151556)))"
https://data.ornldaac.earthdata.nasa.gov/protected/gedi/GEDI_L4A_AGB_Density_V2_1/data/GEDI04_A_2022226091748_O20789_02_T02691_02_003_01_V002.h5,247.996161,"MULTIPOLYGON (((-60.0305214 -0.405313, -57.8745613 2.6534269, -55.7065353 5.707263, -42.6126328 22.5158024, -39.9940987 25.3503056, -37.2306137 28.1514759, -34.3071823 30.8830643, -31.2013931 33.5312119, -27.8885517 36.0818787, -24.3423767 38.5195084, -20.5417786 40.8234367, -16.4588928 42.9754944, -12.0772181 44.9513855, -7.3843589 46.7255707, -2.3725941 48.2747002, 2.9253781 49.5651665, 8.4972486 50.5781746, 14.2897301 51.2892494, 20.2194786 51.6799507, 23.5128937 51.7547836, 23.533884 51.8405724, 20.2325935 51.7661591, 14.295886 51.3756447, 8.487977 50.6646729, 2.9056499 49.6509056, -2.4073269 48.3571739, -7.4208121 46.8085251, -12.120183 45.0324059, -16.5069046 43.0544891, -20.5931396 40.9007339, -24.3932991 38.5964546, -27.9448013 36.155407, -31.2591057 33.602993, -34.3658943 30.9532261, -37.2899437 28.2201824, -40.0547447 25.4165707, -42.650486 22.5440788, -55.7667084 5.7694139, -57.9347343 2.7153821, -60.0907059 -0.343328, -60.0305214 -0.405313)))"
https://data.ornldaac.earthdata.nasa.gov/protected/gedi/GEDI_L4A_AGB_Density_V2_1/data/GEDI04_A_2022275134925_O21552_02_T01115_02_003_01_V002.h5,225.795488,"MULTIPOLYGON (((-60.100605 -0.312611, -57.9469452 2.7463701, -55.7805977 5.8012481, -42.7469864 22.5457325, -40.1666832 25.3427849, -37.4079857 28.1451244, -34.4908867 30.8768139, -31.3893833 33.5272408, -28.0560265 36.0513039, -24.5213623 38.4853554, -20.7292461 40.7885399, -16.6582794 42.9394417, -12.290143 44.9151535, -7.611362 46.6909485, -2.6218951 48.2404327, 2.6679909 49.5374718, 8.2239847 50.555912, 13.9905605 51.2723122, 19.9093456 51.6722603, 23.3965015 51.7543755, 23.4176197 51.8407822, 19.9232597 51.7591972, 13.9923191 51.3596458, 8.2163363 50.64254, 2.6515751 49.6238518, -2.649961 48.3256569, -7.6485462 46.7742348, -12.333168 44.9967766, -16.7061977 43.0191269, -20.7809353 40.8662415, -24.5758781 38.5610962, -28.1116066 36.1252861, -31.4471912 33.5985832, -34.5498581 30.9472351, -37.4676018 28.2140312, -40.226738 25.4102592, -42.7848625 22.573988, -55.8407249 5.8635802, -58.0070038 2.8085051, -60.160862 -0.250841, -60.100605 -0.312611)))"
https://data.ornldaac.earthdata.nasa.gov/protected/gedi/GEDI_L4A_AGB_Density_V2_1/data/GEDI04_A_2021212140935_O14916_02_T07602_02_002_02_V002.h5,237.796681,"MULTIPOLYGON (((-44.7091675 -0.305394, -32.2694931 16.6877193, -29.9035378 19.5724163, -27.3999043 22.4844437, -24.7797585 25.3467312, -22.022995 28.1488934, -19.1075058 30.8806953, -16.0104046 33.5295944, -12.6653109 36.0445175, -9.1302681 38.4802742, -5.3383398 40.7845306, -1.267548 42.9367332, 3.1002879 44.9127693, 7.7769642 46.6881905, 12.7659521 48.2381783, 18.0506058 49.5346947, 23.6044006 50.5536041, 29.3727093 51.2718468, 35.289669 51.6730042, 38.7760925 51.7556572, 38.7964973 51.8421364, 35.3027725 51.7599945, 29.377142 51.3590813, 23.5929375 50.6404228, 18.0296745 49.6208534, 12.7364798 48.3227882, 7.7411962 46.771553, 3.056457 44.9936028, -1.318073 43.0150375, -5.391273 40.8614006, -9.1852875 38.5557823, -12.7218189 36.1185188, -16.0688457 33.6012764, -19.1669502 30.9508419, -22.0830517 28.2175274, -24.8404598 25.4138088, -27.4607811 22.5502949, -29.9627495 19.6377373, -32.3069496 16.7148323, -44.7629204 -0.243851, -44.7091675 -0.305394)))"
https://data.ornldaac.earthdata.nasa.gov/protected/gedi/GEDI_L4A_AGB_Density_V2_1/data/GEDI04_A_2022148211917_O19587_03_T08264_02_003_01_V002.h5,316.538903,"MULTIPOLYGON (((-57.018692 51.7513351, -51.0331802 51.6546783, -45.1185493 51.2296677, -39.3542595 50.487648, -33.813446 49.4459877, -28.536396 48.1255188, -23.5681782 46.5559502, -18.9100647 44.7603645, -14.5605068 42.7665634, -10.5076036 40.5982018, -6.7321172 38.2787819, -3.210048 35.8285828, 0.086342 33.2626495, 3.1683841 30.6080856, 6.076128 27.867403, 8.8281593 25.0557461, 11.4434671 22.1866379, 13.944396 19.2671623, 16.3489151 16.3068542, 18.6747246 13.3130121, 20.9413929 10.2882776, 23.1560116 7.249167, 25.3336315 4.2018881, 27.4964218 1.14143, 27.857954 0.628131, 27.9346085 0.667756, 27.5734196 1.181425, 25.4106998 4.2420568, 23.2325821 7.2893929, 21.0162354 10.3324299, 18.7527866 13.3547983, 16.4275341 16.3495789, 14.0236349 19.3110123, 11.5234108 22.2317886, 8.908618 25.1025162, 6.1575041 27.915947, 3.2504001 30.6586475, 0.169797 33.3135223, -3.127311 35.8838997, -6.6496139 38.3368149, -10.4258537 40.6591682, -14.4802904 42.8306618, -18.8324356 44.8276711, -23.4946938 46.6266899, -28.4733448 48.2010651, -33.7528534 49.5236092, -39.3035812 50.568325, -45.0679131 51.3113785, -51.0032501 51.7395058, -57.0014687 51.8371773, -57.018692 51.7513351)))"
https://data.ornldaac.earthdata.nasa.gov/protected/gedi/GEDI_L4A_AGB_Density_V2_1/data/GEDI04_A_2020102102934_O07535_02_T04756_02_002_02_V002.h5,271.428766,"MULTIPOLYGON (((-32.4833145 16.4209805, -30.0780602 19.3776093, -27.5767555 22.2920647, -24.9600315 25.1573162, -22.2073917 27.9633369, -19.2981853 30.6992531, -16.2076893 33.3534966, -12.9127121 35.9110413, -9.3879776 38.356102, -5.6091642 40.6699905, -1.551657 42.8326073, 2.8033049 44.8219147, 7.4678769 46.611515, 12.4453564 48.1767731, 17.7233944 49.4899254, 23.271452 50.5256615, 29.0401897 51.26091, 34.9581604 51.6786804, 38.9882011 51.7755165, 38.9872932 51.8258781, 34.9522858 51.7289085, 29.0273438 51.310627, 23.2521896 50.5745125, 17.6985092 49.5376244, 12.4157362 48.2231064, 7.4344492 46.6563416, 2.766902 44.8651619, -1.5902621 42.8742676, -5.6493549 40.7100868, -9.4292402 38.3947029, -12.9546471 35.9482346, -16.2499962 33.3893852, -19.3406487 30.7339478, -22.2498512 27.9969559, -25.0023937 25.1899738, -27.6189537 22.3238792, -30.1200676 19.4086952, -32.5250397 16.4515514, -32.4833145 16.4209805)))"
